0,0,0,0.195652174,-0.069565217,0.37826087,-0.204347826,0.517391304,-0.313043478,0.634782609,-0.365217391,0.3,-0.456521739,0.434782609,-0.643478261,0.508695652,-0.769565217,0.565217391,-0.873913043,0.165217391,-0.508695652,0.226086957,-0.743478261,0.256521739,-0.886956522,0.273913043,-1,0.043478261,-0.508695652,0.056521739,-0.726086957,0.065217391,-0.865217391,0.069565217,-0.973913043,-0.07826087,-0.469565217,-0.104347826,-0.639130435,-0.12173913,-0.743478261,-0.139130435,-0.839130435
0,0,0,0.188284519,-0.079497908,0.359832636,-0.221757322,0.50209205,-0.334728033,0.615062762,-0.393305439,0.284518828,-0.456066946,0.414225941,-0.640167364,0.485355649,-0.765690377,0.531380753,-0.870292887,0.158995816,-0.50209205,0.209205021,-0.736401674,0.238493724,-0.882845188,0.251046025,-1,0.037656904,-0.50209205,0.046025105,-0.707112971,0.050209205,-0.836820084,0.054393305,-0.949790795,-0.079497908,-0.456066946,-0.108786611,-0.615062762,-0.133891213,-0.715481172,-0.150627615,-0.807531381
0,0,0,0.184100418,-0.083682008,0.351464435,-0.221757322,0.481171548,-0.334728033,0.594142259,-0.405857741,0.263598326,-0.464435146,0.389121339,-0.652719665,0.456066946,-0.782426778,0.50209205,-0.887029289,0.133891213,-0.506276151,0.175732218,-0.740585774,0.19665272,-0.887029289,0.205020921,-1,0.012552301,-0.493723849,0.012552301,-0.707112971,0.012552301,-0.845188285,0.008368201,-0.958158996,-0.10460251,-0.443514644,-0.138075314,-0.59832636,-0.163179916,-0.70292887,-0.188284519,-0.79916318
0,0,0,0.181434599,-0.092827004,0.341772152,-0.240506329,0.476793249,-0.362869198,0.58649789,-0.438818565,0.244725738,-0.47257384,0.371308017,-0.662447257,0.430379747,-0.793248945,0.47257384,-0.898734177,0.113924051,-0.514767932,0.156118143,-0.746835443,0.17721519,-0.890295359,0.181434599,-1,-0.012658228,-0.502109705,-0.004219409,-0.713080169,0,-0.843881857,0.004219409,-0.949367089,-0.126582278,-0.451476793,-0.160337553,-0.603375527,-0.185654008,-0.70464135,-0.206751055,-0.801687764
0,0,0,0.176724138,-0.094827586,0.331896552,-0.245689655,0.461206897,-0.370689655,0.577586207,-0.439655172,0.232758621,-0.482758621,0.340517241,-0.676724138,0.400862069,-0.806034483,0.443965517,-0.909482759,0.107758621,-0.517241379,0.13362069,-0.74137931,0.146551724,-0.88362069,0.150862069,-1,-0.017241379,-0.504310345,-0.012931034,-0.711206897,-0.00862069,-0.840517241,-0.012931034,-0.943965517,-0.13362069,-0.448275862,-0.176724138,-0.603448276,-0.211206897,-0.706896552,-0.24137931,-0.797413793
0,0,0,0.177489177,-0.082251082,0.346320346,-0.225108225,0.480519481,-0.337662338,0.601731602,-0.402597403,0.251082251,-0.467532468,0.367965368,-0.662337662,0.437229437,-0.787878788,0.484848485,-0.891774892,0.121212121,-0.506493506,0.16017316,-0.735930736,0.186147186,-0.878787879,0.199134199,-1,-0.008658009,-0.502164502,-0.012987013,-0.70995671,-0.012987013,-0.844155844,-0.008658009,-0.956709957,-0.12987013,-0.458874459,-0.164502165,-0.627705628,-0.186147186,-0.735930736,-0.203463203,-0.831168831
0,0,0,0.203463203,-0.077922078,0.380952381,-0.225108225,0.519480519,-0.337662338,0.636363636,-0.398268398,0.264069264,-0.454545455,0.385281385,-0.645021645,0.454545455,-0.774891775,0.506493506,-0.883116883,0.12987013,-0.506493506,0.177489177,-0.735930736,0.199134199,-0.883116883,0.207792208,-1,0,-0.510822511,0.004329004,-0.727272727,0.004329004,-0.865800866,0.004329004,-0.978354978,-0.121212121,-0.471861472,-0.151515152,-0.636363636,-0.177489177,-0.74025974,-0.194805195,-0.835497835
0,0,0,0.202586207,-0.073275862,0.387931034,-0.215517241,0.517241379,-0.331896552,0.637931034,-0.379310345,0.267241379,-0.456896552,0.392241379,-0.637931034,0.461206897,-0.767241379,0.512931034,-0.870689655,0.129310345,-0.504310345,0.172413793,-0.732758621,0.198275862,-0.88362069,0.211206897,-1,0,-0.5,0.004310345,-0.724137931,0.004310345,-0.862068966,0.004310345,-0.974137931,-0.120689655,-0.456896552,-0.159482759,-0.629310345,-0.181034483,-0.737068966,-0.198275862,-0.840517241
0,0,0,0.206896552,-0.068965517,0.396551724,-0.206896552,0.538793103,-0.314655172,0.650862069,-0.362068966,0.280172414,-0.443965517,0.409482759,-0.629310345,0.482758621,-0.754310345,0.538793103,-0.862068966,0.142241379,-0.495689655,0.189655172,-0.728448276,0.219827586,-0.879310345,0.237068966,-1,0.00862069,-0.5,0.017241379,-0.724137931,0.021551724,-0.86637931,0.025862069,-0.982758621,-0.112068966,-0.465517241,-0.142241379,-0.642241379,-0.163793103,-0.75862069,-0.185344828,-0.853448276
0,0,0,0.207627119,-0.063559322,0.402542373,-0.194915254,0.542372881,-0.292372881,0.661016949,-0.338983051,0.292372881,-0.43220339,0.411016949,-0.618644068,0.478813559,-0.745762712,0.533898305,-0.847457627,0.152542373,-0.487288136,0.194915254,-0.724576271,0.220338983,-0.877118644,0.233050847,-1,0.025423729,-0.491525424,0.025423729,-0.716101695,0.029661017,-0.860169492,0.033898305,-0.978813559,-0.097457627,-0.461864407,-0.131355932,-0.639830508,-0.152542373,-0.758474576,-0.165254237,-0.860169492
0,0,0,0.206751055,-0.050632911,0.405063291,-0.17721519,0.544303797,-0.274261603,0.662447257,-0.312236287,0.291139241,-0.434599156,0.41350211,-0.607594937,0.485232068,-0.725738397,0.540084388,-0.82278481,0.160337553,-0.493670886,0.202531646,-0.734177215,0.232067511,-0.88185654,0.248945148,-1,0.029535865,-0.497890295,0.025316456,-0.725738397,0.037974684,-0.869198312,0.050632911,-0.987341772,-0.088607595,-0.464135021,-0.126582278,-0.64556962,-0.143459916,-0.76371308,-0.151898734,-0.869198312
0,0,0,0.212765957,-0.055319149,0.421276596,-0.178723404,0.565957447,-0.268085106,0.689361702,-0.306382979,0.306382979,-0.446808511,0.434042553,-0.617021277,0.506382979,-0.731914894,0.565957447,-0.825531915,0.178723404,-0.50212766,0.229787234,-0.731914894,0.263829787,-0.880851064,0.280851064,-1,0.046808511,-0.506382979,0.055319149,-0.731914894,0.068085106,-0.876595745,0.080851064,-1,-0.076595745,-0.476595745,-0.106382979,-0.659574468,-0.119148936,-0.778723404,-0.123404255,-0.889361702
0,0,0,0.217573222,-0.029288703,0.422594142,-0.129707113,0.569037657,-0.217573222,0.690376569,-0.255230126,0.326359833,-0.426778243,0.460251046,-0.59832636,0.539748954,-0.711297071,0.60251046,-0.807531381,0.205020921,-0.493723849,0.267782427,-0.723849372,0.313807531,-0.866108787,0.338912134,-0.987447699,0.079497908,-0.506276151,0.092050209,-0.728033473,0.112970711,-0.874476987,0.133891213,-1,-0.037656904,-0.476987448,-0.058577406,-0.665271967,-0.066945607,-0.786610879,-0.062761506,-0.89539749
0,0,0,0.214876033,-0.033057851,0.417355372,-0.132231405,0.566115702,-0.210743802,0.690082645,-0.252066116,0.338842975,-0.425619835,0.466942149,-0.58677686,0.549586777,-0.694214876,0.615702479,-0.785123967,0.219008264,-0.487603306,0.280991736,-0.714876033,0.326446281,-0.855371901,0.355371901,-0.97107438,0.095041322,-0.5,0.107438017,-0.723140496,0.128099174,-0.871900826,0.148760331,-1,-0.020661157,-0.47107438,-0.033057851,-0.657024793,-0.033057851,-0.780991736,-0.02892562,-0.892561983
0,0,0,0.213114754,-0.045081967,0.418032787,-0.163934426,0.56147541,-0.258196721,0.68852459,-0.295081967,0.327868852,-0.43442623,0.467213115,-0.610655738,0.553278689,-0.725409836,0.62295082,-0.831967213,0.204918033,-0.5,0.270491803,-0.729508197,0.31557377,-0.87295082,0.344262295,-0.995901639,0.081967213,-0.512295082,0.106557377,-0.729508197,0.135245902,-0.87295082,0.155737705,-1,-0.045081967,-0.487704918,-0.053278689,-0.672131148,-0.057377049,-0.786885246,-0.053278689,-0.897540984
0,0,0,0.209923664,-0.045801527,0.404580153,-0.171755725,0.553435115,-0.270992366,0.679389313,-0.316793893,0.324427481,-0.438931298,0.465648855,-0.610687023,0.549618321,-0.729007634,0.610687023,-0.832061069,0.194656489,-0.5,0.259541985,-0.740458015,0.305343511,-0.881679389,0.328244275,-1,0.072519084,-0.511450382,0.095419847,-0.732824427,0.114503817,-0.874045802,0.129770992,-0.992366412,-0.045801527,-0.480916031,-0.064885496,-0.65648855,-0.076335878,-0.767175573,-0.076335878,-0.870229008
0,0,0,0.197026022,-0.063197026,0.379182156,-0.197026022,0.520446097,-0.301115242,0.639405204,-0.349442379,0.286245353,-0.43866171,0.423791822,-0.617100372,0.501858736,-0.739776952,0.557620818,-0.843866171,0.159851301,-0.49070632,0.223048327,-0.728624535,0.260223048,-0.87732342,0.282527881,-1,0.040892193,-0.494423792,0.055762082,-0.713754647,0.07063197,-0.855018587,0.081784387,-0.970260223,-0.07063197,-0.457249071,-0.100371747,-0.628252788,-0.115241636,-0.739776952,-0.126394052,-0.840148699
0,0,0,0.190114068,-0.068441065,0.365019011,-0.205323194,0.501901141,-0.315589354,0.619771863,-0.372623574,0.27756654,-0.44486692,0.406844106,-0.631178707,0.479087452,-0.756653992,0.52851711,-0.866920152,0.152091255,-0.494296578,0.212927757,-0.730038023,0.243346008,-0.878326996,0.258555133,-1,0.034220532,-0.498098859,0.049429658,-0.711026616,0.057034221,-0.847908745,0.057034221,-0.961977186,-0.079847909,-0.460076046,-0.106463878,-0.623574144,-0.129277567,-0.726235741,-0.148288973,-0.821292776
0,0,0,0.185454545,-0.069090909,0.356363636,-0.214545455,0.483636364,-0.330909091,0.592727273,-0.389090909,0.254545455,-0.454545455,0.385454545,-0.64,0.450909091,-0.763636364,0.494545455,-0.869090909,0.130909091,-0.498181818,0.181818182,-0.734545455,0.210909091,-0.88,0.218181818,-1,0.010909091,-0.494545455,0.014545455,-0.705454545,0.018181818,-0.843636364,0.018181818,-0.956363636,-0.101818182,-0.450909091,-0.134545455,-0.610909091,-0.16,-0.712727273,-0.181818182,-0.807272727
0,0,0,0.182108626,-0.07028754,0.345047923,-0.217252396,0.466453674,-0.338658147,0.57827476,-0.402555911,0.242811502,-0.453674121,0.361022364,-0.638977636,0.42172524,-0.766773163,0.460063898,-0.878594249,0.115015974,-0.49201278,0.156549521,-0.728434505,0.17571885,-0.875399361,0.178913738,-1,-0.006389776,-0.485623003,-0.012779553,-0.696485623,-0.015974441,-0.830670927,-0.022364217,-0.948881789,-0.118210863,-0.437699681,-0.159744409,-0.597444089,-0.188498403,-0.699680511,-0.214057508,-0.795527157
0,0,0,0.174731183,-0.080645161,0.327956989,-0.228494624,0.443548387,-0.352150538,0.553763441,-0.422043011,0.215053763,-0.462365591,0.325268817,-0.653225806,0.38172043,-0.782258065,0.416666667,-0.89516129,0.088709677,-0.497311828,0.115591398,-0.731182796,0.129032258,-0.879032258,0.126344086,-1,-0.032258065,-0.483870968,-0.043010753,-0.696236559,-0.053763441,-0.833333333,-0.064516129,-0.948924731,-0.142473118,-0.427419355,-0.190860215,-0.588709677,-0.225806452,-0.688172043,-0.258064516,-0.784946237
0,0,0,0.172749392,-0.077858881,0.323600973,-0.223844282,0.440389294,-0.345498783,0.549878345,-0.420924574,0.206812652,-0.464720195,0.313868613,-0.654501217,0.364963504,-0.783454988,0.394160584,-0.897810219,0.080291971,-0.498783455,0.102189781,-0.727493917,0.109489051,-0.878345499,0.102189781,-1,-0.03892944,-0.484184915,-0.058394161,-0.693430657,-0.068126521,-0.829683698,-0.080291971,-0.944038929,-0.145985401,-0.425790754,-0.201946472,-0.583941606,-0.240875912,-0.686131387,-0.272506083,-0.783454988
0,0,0,0.183908046,-0.068965517,0.342528736,-0.209195402,0.462068966,-0.326436782,0.572413793,-0.4,0.220689655,-0.450574713,0.328735632,-0.63908046,0.383908046,-0.772413793,0.420689655,-0.885057471,0.091954023,-0.494252874,0.11954023,-0.726436782,0.131034483,-0.875862069,0.131034483,-1,-0.029885057,-0.485057471,-0.045977011,-0.701149425,-0.055172414,-0.83908046,-0.064367816,-0.95862069,-0.140229885,-0.432183908,-0.195402299,-0.595402299,-0.232183908,-0.703448276,-0.259770115,-0.804597701
0,0,0,0.190366972,-0.068807339,0.353211009,-0.206422018,0.47706422,-0.321100917,0.587155963,-0.392201835,0.231651376,-0.45412844,0.341743119,-0.635321101,0.401376147,-0.76146789,0.444954128,-0.873853211,0.105504587,-0.5,0.137614679,-0.724770642,0.155963303,-0.873853211,0.165137615,-1,-0.013761468,-0.490825688,-0.025229358,-0.701834862,-0.032110092,-0.841743119,-0.03440367,-0.96559633,-0.123853211,-0.438073394,-0.174311927,-0.598623853,-0.206422018,-0.70412844,-0.229357798,-0.80733945
0,0,0,0.193925234,-0.060747664,0.362149533,-0.203271028,0.488317757,-0.315420561,0.602803738,-0.380841121,0.238317757,-0.453271028,0.348130841,-0.63317757,0.413551402,-0.757009346,0.462616822,-0.869158879,0.109813084,-0.497663551,0.140186916,-0.721962617,0.16588785,-0.871495327,0.179906542,-1,-0.009345794,-0.492990654,-0.023364486,-0.703271028,-0.025700935,-0.845794393,-0.025700935,-0.969626168,-0.119158879,-0.443925234,-0.168224299,-0.614485981,-0.198598131,-0.726635514,-0.221962617,-0.831775701
0,0,0,0.197115385,-0.057692308,0.375,-0.192307692,0.502403846,-0.298076923,0.615384615,-0.358173077,0.252403846,-0.449519231,0.362980769,-0.625,0.430288462,-0.745192308,0.483173077,-0.853365385,0.127403846,-0.495192308,0.161057692,-0.721153846,0.189903846,-0.870192308,0.206730769,-1,0.009615385,-0.487980769,-0.007211538,-0.697115385,-0.004807692,-0.841346154,0,-0.96875,-0.103365385,-0.442307692,-0.146634615,-0.608173077,-0.173076923,-0.723557692,-0.189903846,-0.831730769
0,0,0,0.207070707,-0.055555556,0.388888889,-0.186868687,0.517676768,-0.292929293,0.631313131,-0.358585859,0.265151515,-0.457070707,0.378787879,-0.628787879,0.449494949,-0.747474747,0.507575758,-0.851010101,0.141414141,-0.507575758,0.181818182,-0.72979798,0.212121212,-0.876262626,0.234848485,-1,0.02020202,-0.502525253,0.015151515,-0.714646465,0.022727273,-0.856060606,0.032828283,-0.97979798,-0.093434343,-0.457070707,-0.136363636,-0.623737374,-0.156565657,-0.73989899,-0.169191919,-0.845959596
